var_1,result
6.134691942520087,37.22028208861143
5.814872576042694,30.172164240239603
7.953183962128682,-6.2645714115453055
6.844533149145859,39.658320526921514
9.607366438625583,-90.76716067246113
8.29633265137075,-29.463369535439547
7.595469844165957,14.748288478360886
8.083748092677125,-14.882783663870384
6.645239109716801,41.29642126002729
8.829656569117192,-64.55949972549624
7.952531532856378,-6.222483747395682
2.612543463141872,-5.892267077397961
7.225133690152275,30.70624731605171
1.9139984453485626,-1.2327460990970818
4.564621560274938,-3.0676556546124405
6.254510939977298,39.10282603930805
1.7286933491462553,-0.4698981771566865
7.667930402111008,10.876281903804154
4.412766782083885,-5.747491798360133
9.79550018439814,-89.43342644882836
1.6701309765117422,-0.27662241439929935
0.9115470028841166,0.5089568893513244
7.2526530708117605,29.7583968047522
8.150753343237746,-19.427826217400856
0.18550275052828913,0.03382089855717994
2.273157747895138,-3.33815471020745
3.637495462530691,-11.637515251034314
9.842207148038058,-88.55130356349419
2.316423414716544,-3.640345699053787
0.2984904753717177,0.08515684708006793
0.11177602410136989,0.012415912277523857
3.1096629482076077,-9.665074756443632
2.8420045440391952,-7.7172255976944015
0.5993507059728087,0.29660974156533515
5.601893349359932,24.375658437762077
2.4346119695856627,-4.506710261185382
0.05036886279043307,0.0025338047779659596
7.687087667840076,9.81626599041268
5.415833322648179,18.972867783536056
5.154999337775702,11.381644978552606
1.2328956774631816,0.5039014486844451
1.2129198062555002,0.5153319375315307
7.146264466831917,33.20006315207223
6.975496951282789,37.45525024851721
4.038570624717412,-10.177054733874133
7.032922148667112,36.19966159678761
3.448275800209589,-11.335792271624912
1.3298815225007388,0.421968627557022
9.85742365207572,-88.21563452163586
4.722230575702655,0.2194587342493696
5.165403662817719,11.67786268275056
9.784149555034565,-89.61418628443191
7.963243309795514,-6.914859726262276
7.115902666653094,34.071393994455455
6.092229870168854,36.44063339611103
8.136910695489082,-18.483618209962206
3.184194464050755,-10.129894982897866
4.7809007499120835,1.5647495463262109
3.8954337935720074,-11.063130323712647
8.996995514112628,-73.65172451944498
0.8474543306686644,0.4753579198130604
1.434953601771688,0.27885317219315103
2.8542143654459986,-7.812452218559608
3.4725385781552163,-11.404173186536374
9.31065950497005,-86.12452040559572
7.279747268188219,28.786314304019566
8.746961122191358,-59.59645369585804
8.21101065252774,-23.563004014400075
0.5318554495447381,0.24379667531747048
4.15129679029377,-9.170014108736456
9.596035601452375,-90.73682387782593
5.033209252167515,7.98869866769571
3.008667513043828,-8.972226862567394
2.7589861691427044,-7.06161627515974
8.29126546199332,-29.112197689313096
6.60306567915022,41.38875684159805
0.1306002184452748,0.01691116301218359
7.836525914614519,1.0719211596215041
7.124545157327785,33.828411317078185
1.776200668708745,-0.6434806463043727
4.269496591843573,-7.811950382648717
2.3638126796146306,-3.9810219997342293
0.9909681989009556,0.5380281672292511
4.634484758905709,-1.671569836687466
3.0330706236149974,-9.14539905112158
5.236129628967641,13.711895220672119
7.422737102430288,23.030651444508774
7.0705971406968455,35.279376368965806
3.260824315430381,-10.557484518573323
7.25298375778114,29.746764414376532
2.6435733096706207,-6.139592111202608
4.07671207024462,-9.867416694956459
3.1225208630518675,-9.748363369787478
9.794699168539239,-89.44661229211859
4.307675045465011,-7.306558334729897
5.5008837332356295,21.4630090969658
2.4070030171632775,-4.299511742153241
0.9325094908480269,0.5181099373353902
6.257213816250412,39.13952086901693
