var_1,result
0,1.0
1,0.5403023058681398
2,-0.4161468365471424
3,-0.9899924966004454
4,-0.6536436208636119
5,0.28366218546322625
6,0.960170286650366
7,0.7539022543433046
8,-0.14550003380861354
9,-0.9111302618846769
10,-0.8390715290764524
11,0.004425697988050785
12,0.8438539587324921
13,0.9074467814501962
14,0.1367372182078336
15,-0.7596879128588213
16,-0.9576594803233847
17,-0.27516333805159693
18,0.6603167082440802
19,0.9887046181866692
20,0.40808206181339196
21,-0.5477292602242684
22,-0.9999608263946371
23,-0.5328330203333975
24,0.424179007336997
25,0.9912028118634736
26,0.6469193223286404
27,-0.2921388087338362
28,-0.9626058663135666
29,-0.7480575296890004
30,0.15425144988758405
31,0.9147423578045313
32,0.8342233605065102
33,-0.013276747223059479
34,-0.8485702747846052
35,-0.9036922050915067
36,-0.12796368962740468
37,0.7654140519453434
38,0.9550736440472949
39,0.26664293235993725
40,-0.6669380616522619
41,-0.9873392775238264
42,-0.39998531498835127
43,0.5551133015206257
44,0.9998433086476912
45,0.5253219888177297
46,-0.4321779448847783
47,-0.9923354691509287
48,-0.6401443394691997
49,0.3005925437436371
50,0.9649660284921133
51,0.7421541968137826
52,-0.16299078079570548
53,-0.9182827862121189
54,-0.8293098328631502
55,0.022126756261955736
56,0.853220107722584
57,0.8998668269691937
58,0.11918013544881928
59,-0.7710802229758452
60,-0.9524129804151563
61,-0.25810163593826746
62,0.6735071623235862
63,0.9858965815825497
64,0.39185723042955
65,-0.562453851238172
66,-0.99964745596635
67,-0.5177697997895051
68,0.4401430224960407
69,0.9933903797222716
70,0.6333192030862999
71,-0.3090227281660707
72,-0.9672505882738824
73,-0.7361927182273159
74,0.17171734183077755
75,0.9217512697247493
76,0.8243313311075577
77,-0.03097503173121646
78,-0.8578030932449878
79,-0.8959709467909631
80,-0.11038724383904756
81,0.7766859820216312
82,0.9496776978825432
83,0.24954011797333814
84,-0.6800234955873388
85,-0.9843766433940419
86,-0.38369844494974187
87,0.569750334265312
88,0.9993732836951247
89,0.5101770449416689
90,-0.4480736161291701
91,-0.9943674609282015
92,-0.626444447910339
93,0.31742870151970165
94,0.9694593666699876
95,0.7301735609948197
96,-0.18043044929108396
97,-0.9251475365964139
98,-0.8192882452914593
99,0.0398208803931389
100,0.8623188722876839
101,0.8920048697881602
102,0.10158570369662134
103,-0.7822308898871159
104,-0.9468680107512125
105,-0.24095904923620143
106,0.6864865509069841
107,0.9827795820412206
108,0.3755095977670121
109,-0.577002178942952
110,-0.999020813314648
111,-0.5025443191453852
112,0.4559691044442761
113,0.9952666362171313
114,0.6195206125592099
115,-0.3258098052199642
116,-0.9715921906288022
117,-0.7240971967004738
118,0.1891294205289584
119,0.9284713207390763
120,0.8141809705265618
121,-0.04866360920015389
122,-0.8667670910519801
123,-0.8879689066918555
124,-0.09277620459766088
125,0.7877145121442345
126,0.9439841391523142
127,0.23235910202965793
128,-0.6928958219201651
129,-0.9811055226493881
130,-0.3672913304546965
131,0.5842088171092893
132,0.9985900724399912
133,0.4948722204034305
134,-0.4638288688518717
135,-0.9960878351411849
136,-0.6125482394960996
137,0.33416538263076073
138,0.9736488930495181
139,0.717964101410472
140,-0.19781357400426822
141,-0.9317223617435201
142,-0.8090099069535975
143,0.05750252534912421
144,0.8711474010323434
145,0.8838633737085002
146,0.08395943674184847
147,-0.7931364191664784
148,-0.9410263090291437
149,-0.22374095013558368
150,0.6992508064783751
151,0.9793545963764285
152,0.35904428689111606
153,-0.5913696841443247
154,-0.9980810948185003
155,-0.48716134980334147
156,0.47165229356133864
157,0.9968309933617175
158,0.6055278749869898
159,-0.34249477911590703
160,-0.9756293127952373
161,-0.7117747556357236
162,0.20648222933781113
163,0.9349004048997503
164,0.803775459710974
165,-0.06633693633562374
166,-0.875459459043705
167,-0.8796885924951523
168,-0.07513609089835323
169,0.7984961861625556
170,0.9379947521194415
171,0.21510526876214117
172,-0.7055510066862999
173,-0.9775269404025313
174,-0.3507691132091307
175,0.5984842190140996
176,0.9974939203271522
177,0.47941231147032193
178,-0.4794387656291727
179,-0.9974960526543551
180,-0.5984600690578581
181,0.3507973420904214
182,0.9775332947055968
183,0.7055296442942061
184,-0.21513470736462095
185,-0.9380052012169503
186,-0.7984780389030323
187,0.07516615000819327
188,0.879702927248347
189,0.8754448901342752
190,0.06630685835171127
191,-0.8037933932096717
192,-0.9348897059372352
193,-0.20645273449087873
194,0.711795928940826
195,0.9756226979194443
196,0.3424664577455166
197,-0.6055518643146514
198,-0.9968285949694307
199,-0.47162571251991114
200,0.4871876750070059
201,0.9980829609135574
202,0.591345375451585
203,-0.35907242107165305
204,-0.9793606896089245
205,-0.6992292566729736
206,0.22377033018717848
207,0.9410365074429887
208,0.7931180595679168
209,-0.08398947462256867
210,-0.8838774731823718
211,-0.8711325991081119
212,-0.057472430847665464
213,0.8090276252864301
214,0.9317114137542325
215,0.19778402522372224
216,-0.7179850839697136
217,-0.9736420181192547
218,-0.33413697099017103
219,0.6125720663156844
220,0.9960851708717215
221,0.4638021630104179
222,-0.49489841458940237
223,-0.9985916721566993
224,-0.5841843515845697
225,0.36731936773024515
226,0.9811113543339269
227,0.6928740863898232
228,-0.23238842122852268
229,-0.9439940860834779
230,-0.787695941645058
231,0.09280621889587708
232,0.8879827697817493
233,0.8667520572726362
234,0.048633500538969116
235,-0.8141984723053474
236,-0.9284601245807608
237,-0.18909982012986337
238,0.7241179868699296
239,0.9715850561826999
240,0.32578130553514806
241,-0.6195442750039529
242,-0.9952637062792294
243,-0.4559422758951242
244,0.5025703802614231
245,0.9990221465276736
246,0.5769775585030581
247,-0.3755375359409301
248,-0.982785151720906
249,-0.68646463135462
250,0.24098830528525864
251,0.9468777054203809
252,0.7822121099422712
253,-0.10161569206079699
254,-0.8920184954079421
255,-0.8623036078310824
256,-0.03979075993115771
257,0.8193055291449822
258,0.9251360931462582
259,0.18040079959254857
260,-0.7301941571456378
261,-0.9694519732670104
262,-0.31740011602352985
263,0.6264679441263539
264,0.9943642655514137
265,0.44804666697426215
266,-0.510202970945957
267,-0.9993743503000143
268,-0.5697255608391865
269,0.3837262818331512
270,0.9843819506325049
271,0.6800013937302882
272,-0.24956930858045798
273,-0.9496871395301657
274,-0.7766669941024745
275,0.11041720391967796
276,0.8959843338731037
277,0.8577875993070563
278,0.030944901828293042
279,-0.8243483956816764
280,-0.9217395798793158
281,-0.17168764515577298
282,0.7362131187458456
283,0.9672429364932829
284,0.3089940590981371
285,-0.6333425312327234
286,-0.9933869191569467
287,-0.4401159548467677
288,0.5177955886508133
289,0.9996482558795381
290,0.5624289267667438
291,-0.3918849638415085
292,-0.9859016259639831
293,-0.6734848798934681
294,0.2581307588164473
295,0.9524221683015063
296,0.7710610285700272
297,-0.11921006489861569
298,-0.8998799744648526
299,-0.8532043855172293
300,-0.022096619278683942
301,0.8293266768209027
302,0.9182708508872743
303,0.1629610394708834
304,-0.7421744001016999
305,-0.9649581189333869
306,-0.3005637933500832
307,0.6401674977183369
308,0.9923317436681922
309,0.43215076086181514
310,-0.5253476385155728
311,-0.9998438418065069
312,-0.5550882279566576
313,0.4000129427560235
314,0.987344058653017
315,0.6669156003948422
316,-0.2666719852274808
317,-0.955082577452527
318,-0.7653946525566921
319,0.12799358610147818
320,0.903705111970614
321,0.8485543255436181
322,0.01324660552058789
323,-0.8342399825282196
324,-0.9147301779353751
325,-0.15422166624309427
326,0.7480775341634341
327,0.9625976995964054
328,0.2921099792671752
329,-0.6469423088661069
330,-0.9911988217552068
331,-0.424151709070136
332,0.5328585288581931
333,0.9999610927573088
334,0.5477040395322043
335,-0.40810958177221934
336,-0.9887091356890289
337,-0.660294069919136
338,0.2751923186322931
339,0.9576681585475916
340,0.7596683100072248
341,-0.13676707936387883
342,-0.907459446701534
343,-0.8438377837054513
344,-0.004395553927897717
345,0.8390879278598296
346,0.911117838425468
347,0.14547021017792156
348,-0.7539220584369601
349,-0.9601618634146094
350,-0.28363327918216646
351,0.6536664338884767
352,0.9899882421792622
353,0.4161194261751267
354,-0.540327671221366
355,-0.999999999545659
356,-0.5402769400239504
357,0.4161742465410129
358,0.9899967501220404
359,0.6536208072447929
360,-0.2836910914865273
361,-0.9601787090136331
362,-0.7538824495645917
363,0.14552985730709223
364,0.9111426845159583
365,0.8390551295306261
366,-0.004455842044182302
367,-0.8438701329927379
368,-0.9074341153742778
369,-0.1367073569275377
370,0.759707515020103
371,0.9576508012289697
372,0.27513435722086477
373,-0.6603393459690063
374,-0.9887000997858916
375,-0.40805454148374776
376,0.5477544804186207
377,0.9999605591233189
378,0.5328075113244262
379,-0.42420630521841407
380,-0.9912068010710522
381,-0.6468963352033299
382,0.29216763793503586
383,0.9626140321560251
384,0.7480375245348201
385,-0.1542812333919083
386,-0.9147545368424774
387,-0.8342067377267571
388,0.013306888913466725
389,0.8485862232545117
390,0.9036792973912307
391,0.12793379303705288
392,-0.7654334506384766
393,-0.9550647097742044
394,-0.26661387925010005
395,0.6669605223036468
396,0.9873344954974584
397,0.3999576868572196
398,-0.5551383745801722
399,-0.9998427745803359
400,-0.525296338642536
401,0.4322051285150291
402,0.9923391937319478
403,0.6401211806383749
404,-0.3006212938640479
405,-0.9649739371739923
406,-0.742133992851483
407,0.16302052197242078
408,0.9182947207025364
409,0.8292929881518187
410,-0.022156893225121342
411,-0.8532358291526332
412,-0.8998536786558422
413,-0.11915020589072603
414,0.7710994166809965
415,0.9524037916633658
416,0.25807251282555527
417,-0.6735294441417006
418,-0.9858915363052498
419,-0.39182949666151784
420,0.5624787751985085
421,0.9996466551448001
422,0.5177440104577087
423,-0.44017008974536365
424,-0.9933938393849207
425,-0.6332958743643904
426,0.3090513969532009
427,0.9672582391755589
428,0.7361723170398212
429,-0.17174703834974567
430,-0.921762958732604
431,-0.824314265784384
432,0.03100516160599342
433,0.8578185864034492
434,0.8959575588946699
435,0.11035728365811025
436,-0.7767049692350272
437,-0.9496682553719656
438,-0.24951092713946563
439,0.6800455968264643
440,0.9843713352610934
441,0.3836706077176726
442,-0.5697751071737155
443,-0.9993722161821225
444,-0.510151118473792
445,0.44810056487692174
446,0.9943706554014256
447,0.6264209511250854
448,-0.3174572867274317
449,-0.9694667591920345
450,-0.7301529641805058
451,0.18046009882566544
452,0.9251589792059046
453,0.8192709606934638
454,-0.03985100081893557
455,-0.8623341359607118
456,-0.8919912433578294
457,-0.1015557152401366
458,0.7822496691211615
459,0.9468583152216423
460,0.24092979296818903
461,-0.6865084698355503
462,-0.9827740114685011
463,-0.3754816592518752
464,0.5770267988585345
465,0.99901947919383
466,0.5025182575726944
467,-0.45599593257909704
468,-0.9952695652506521
469,-0.6194969495515196
470,0.3258383046087229
471,0.9715993241920361
472,0.7240764058730438
473,-0.18915902075619492
474,-0.9284825160537067
475,-0.8141634680079446
476,0.048693717817118926
477,0.8667821240437084
478,0.8879550427950801
479,0.0927461902151406
480,-0.7877330819276289
481,-0.9439741913633689
482,-0.23232978261965265
483,0.692917556820885
484,0.9810996900733364
485,0.36726329284539677
486,-0.584233282103149
487,-0.9985884718158823
488,-0.49484602576777714
489,0.46385557427185253
490,0.9960904985055212
491,0.6125244121199033
492,-0.3341937939677003
493,-0.9736557670950443
494,-0.7179431181988293
495,0.19784312260506454
496,0.9317333088861682
497,0.8089921878856322
498,-0.05753261979833144
499,-0.8711622021649791
500,-0.883849273431478
501,-0.08392939878483582
502,0.7931547780443311
503,0.9410161097602051
504,0.22371156988067947
505,-0.69927235564838
506,-0.9793485022540106
507,-0.35901615238432194
508,0.5913939922996974
509,0.9980792278165047
510,0.4871350241570022
511,-0.4716788741741842
512,-0.996833390848202
513,-0.6055038851090959
514,0.34252310017507853
515,0.9756359267844935
516,0.7117535816838442
517,-0.2065117239971168
518,-0.9349111030127383
519,-0.8037575254818999
520,0.06636701425925702
521,0.8754740271576205
522,0.8796742569426005
523,0.07510603172023837
524,-0.7985143326964996
525,-0.9379843021695936
526,-0.21507582996419908
527,0.7055723684372722
528,0.9775205852112047
529,0.3507408840091023
530,-0.5985083684265092
531,-0.9974917870935445
532,-0.47938585687583785
533,0.4794652193523661
534,0.9974981840751515
535,0.5984359185578068
536,-0.35082557065294895
537,-0.9775396481203953
538,-0.7055082812610101
539,0.21516414577161172
540,0.9380156494621107
541,0.7984598909179464
542,-0.07519620904973118
543,-0.8797172612021713
544,-0.8754303204293443
545,-0.06627678030754695
546,0.8038113259779768
547,0.9348790061252026
548,0.20642323945634647
549,-0.7118171015991321
550,-0.9756160821571205
551,-0.3424381360639331
