var_1,result
2.8219145897527054,-2.636075882720645
5.630695441920457,-24.226873651968916
5.63764804890988,-23.938578768543326
7.942324258461664,-712.1853950431416
3.4333765928887128,3.540626345630834
5.696577535321122,-21.568676908531433
0.26653173989107937,0.019395667132100173
1.7930874548545261,-14.224724379089375
7.140658982957189,58.92485562561896
2.7322700557565605,-3.23864165052934
0.8684399908183627,0.8911334535301898
3.7366806026050323,9.452102427655626
0.7004453770012686,0.4136203401021616
1.3915216364446914,10.684964397814035
2.605531045781222,-4.033144532563881
1.0593629889912048,1.9995828562230327
1.0942166851346158,2.319149804790821
2.7136664611629446,-3.358812586787096
5.103201865774877,-63.209523356474435
1.9514629375379489,-9.516096791645898
6.37237438062405,3.631348413099002
5.240760893722842,-47.051678848584565
6.347079401592842,2.5775087091662305
1.5045529299892157,34.122154190765094
0.5227279698767662,0.1574407053770863
6.4193725410128835,5.647005197247279
8.108101098844532,-253.10951540029046
4.997812245652168,-85.12312929630765
4.612535850253789,212.35918962187336
1.4762669110370075,22.986164080618494
2.7576659598296924,-3.0721023170049935
8.223157703022697,-174.76763819604966
1.7733149852636787,-15.314819623648438
8.080433005949551,-283.38744891226133
6.471182394734305,7.966681040950063
3.896667122754507,14.289980210868665
8.070636401357941,-295.92164689213257
2.3784034344774128,-5.410959165046896
8.388785532231747,-118.79322573468032
8.365915701578393,-124.55679278180732
8.037367208898877,-348.30154575629973
3.10827418410296,-0.32202117793546237
4.419537175301605,64.77922248065794
3.5431672754864496,5.331077572978562
9.092972250529783,-28.487610322113326
8.043369535693229,-337.51067985254986
6.156195139644095,-4.838806178207999
9.666425640061892,23.0295207891015
7.7652196142897285,677.544229197292
0.7012569558157222,0.41526261352022154
6.164295395821545,-4.539049162631818
0.8674505939231347,0.8873222898588234
1.7721584641407495,-15.385137525502955
4.150858306764419,27.388436266079818
1.8468957495916138,-12.038797598874888
0.03404875079453529,3.948857139783648e-05
2.4566695792138136,-4.929791946000644
4.499719531645433,93.76663484662181
9.40846353195182,-1.4442680975306552
0.1271184003657111,0.0020652535881580335
6.173477030284148,-4.19803787892586
9.481930514403134,5.144017048919552
0.852693351071977,0.8321754232296753
4.553159991604915,129.09560790564046
2.6813088439153043,-3.5645295069722853
5.750713468231191,-19.48665696939744
4.310986571867222,43.78542501162349
6.496706089385223,9.151614244315645
4.158453756514255,27.957672668361802
6.648614519038843,16.913098994464853
4.284816137142152,40.29007809133722
6.5080333077091,9.687126437052473
6.234615378596913,-1.889419928067982
4.053192959165161,21.20289463198098
7.208318787210917,68.96869922323197
5.33535955024183,-39.62407842061546
7.587478629811625,210.88089047645192
1.698250484488425,-22.50551167434114
7.881913931533395,-2223.5338660998195
0.9035255849584667,1.0362227476901065
2.550726426723038,-4.364433660256334
