var_1,result
0.6821306401629814,0.0
4.385178247654945,0.0
5.971947938258246,1.0
3.763267246331842,1.0
0.6197122823722777,0.0
2.2237611528263543,0.0
0.5990520189303818,0.0
0.23753450681366758,1.0
0.4988304901531181,0.0
1.3821015648540416,1.0
0.6876014849823968,0.0
0.3965603631611314,0.0
0.7471000369156483,0.0
0.9030849079371822,1.0
4.50667776447069,0.0
1.696192306857287,0.0
0.549989776573732,1.0
5.289758057835112,0.0
4.1702861830718225,1.0
0.6059413691484582,0.0
1.3498357943670058,1.0
0.37487112125236516,0.0
0.7863285566860952,1.0
1.0330970533724844,1.0
1.0045163766155425,0.0
3.7845895677405244,1.0
5.782827904391793,0.0
9.650065767253624,0.0
0.09385220618892295,1.0
3.701451765103572,0.0
3.777457842975129,0.0
1.5926762508163874,1.0
1.6629651446398883,0.0
0.43432233657310615,0.0
0.902631283405712,1.0
4.5084203695211835,0.0
1.6055712824111388,1.0
3.7407928115568985,1.0
0.28541483195382644,0.0
3.0530687703815467,1.0
0.7315029816307362,0.0
1.1691963370329492,0.0
4.608722871896768,0.0
1.7187684725418033,0.0
0.14487478506505935,1.0
1.3022373771532552,1.0
3.756518406627721,1.0
1.4143919628899653,1.0
1.493044981674331,1.0
0.9305468780724542,0.0
1.0873262108113413,0.0
1.675108743997329,0.0
0.6930879564635052,0.0
5.765735974814943,1.0
3.815012092091027,1.0
7.454249180374264,0.0
3.357358882530254,1.0
2.173147327691189,0.0
6.133470409686242,1.0
5.284862469955413,1.0
4.255891303617508,0.0
2.3915778993554118,0.0
1.673443848096921,1.0
0.22669671043558623,0.0
3.84344428722868,0.0
0.09878429209588976,0.0
2.3265362541604366,0.0
1.7849346027539197,1.0
0.2291505724466996,0.0
2.752405705878081,1.0
3.598062142926928,1.0
0.0975713285459665,0.0
2.1751406096748513,0.0
0.6610870472578857,0.0
0.4304895540251271,1.0
0.3745232328180054,0.0
0.44153227841080267,1.0
1.0746228188353961,0.0
1.3202487147015205,0.0
4.20739360168945,0.0
0.17700365073058108,0.0
2.275285777513852,0.0
1.6335242472964944,0.0
7.41883250014131,0.0
3.5634343566893962,1.0
2.2310131522307124,0.0
2.3117278649304205,0.0
4.901664490401908,0.0
4.253392877678381,1.0
3.1039725625746035,0.0
0.536637154923549,0.0
0.5101941664245485,0.0
9.328663187251431,0.0
2.0060414341702977,0.0
0.6351990938302632,1.0
1.9913666241032537,1.0
0.0021074592267612802,0.0
1.8069732871695778,1.0
0.6017891923626781,0.0
1.9734174519649592,1.0
1.5634134809614113,0.0
0.14182198185804007,1.0
0.34397546908071125,1.0
2.848769581646159,0.0
0.5985674240532026,1.0
0.2716045752794249,1.0
0.8806694341251641,0.0
2.3507957332918537,0.0
0.576712235212456,0.0
0.09390492595425197,0.0
0.26211787752762356,0.0
3.163915304460802,0.0
1.7042914489901226,1.0
0.002101056284684087,1.0
3.4055553091632893,1.0
3.153137070772338,1.0
1.6765879149035234,1.0
2.7517266756124226,1.0
3.359953476598972,1.0
1.8339725429934333,0.0
1.4442156338907424,0.0
3.4722534814783197,0.0
1.0888107960652535,0.0
0.20240010313227774,1.0
0.5783467275045473,0.0
0.3187254660421114,0.0
0.9531962691287775,1.0
1.3720445771463656,1.0
4.235624061827876,1.0
6.466127753774535,1.0
5.641747429043487,0.0
2.26388170260992,0.0
0.647545755679022,0.0
2.122606221464458,0.0
0.8539297760139968,1.0
1.1980305997188212,0.0
0.0012862406410072051,0.0
1.1505941418107504,0.0
